Datetime,CO(GT),NMHC(GT),C6H6(GT),NOx(GT),NO2(GT),PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2005-01-26 21:00:00,1.1,160.2,6.2,139.8,151.0,1006.0,822.0,794.0,1025.0,897.0,4.7,50.8,0.4
2005-01-26 22:00:00,0.4,160.2,2.9,61.8,114.0,913.0,645.0,966.0,922.0,651.0,4.6,54.8,0.5
2005-01-26 23:00:00,0.2,160.2,2.5,27.8,90.0,905.0,620.0,986.0,904.0,598.0,4.0,56.8,0.5
2005-01-27 00:00:00,0.2,160.2,2.6,24.8,87.0,872.0,628.0,1009.0,857.0,560.0,4.2,46.8,0.4
2005-01-27 01:00:00,0.2,160.2,2.2,15.8,83.0,843.0,597.0,1059.0,808.0,527.0,4.5,42.0,0.4
2005-01-27 02:00:00,0.2,160.2,2.5,4.8,74.0,863.0,622.0,1025.0,826.0,574.0,4.1,42.1,0.3
2005-01-27 03:00:00,0.3,160.2,0.8,-29.8,51.0,791.0,480.0,1259.0,738.0,422.0,4.5,39.7,0.3
2005-01-27 04:00:00,0.3,160.2,0.3,-64.2,28.0,769.0,412.0,1436.8,727.0,326.0,4.4,42.2,0.4
2005-01-27 05:00:00,0.4,160.2,0.3,-65.2,26.0,778.0,417.0,1436.8,745.0,312.0,4.1,45.9,0.4
2005-01-27 06:00:00,0.5,160.2,0.7,-11.2,61.0,801.0,470.0,1313.0,762.0,382.0,4.3,42.5,0.4
2005-01-27 07:00:00,0.7,160.2,1.4,36.8,91.0,827.0,533.0,1198.0,775.0,488.0,4.6,38.1,0.3
2005-01-27 08:00:00,1.9,160.2,6.6,243.8,184.0,1038.0,837.0,822.0,972.0,915.0,4.6,39.4,0.3
2005-01-27 09:00:00,2.4,160.2,8.4,242.8,204.0,1040.0,917.0,739.0,1038.0,1021.0,4.8,41.9,0.4
2005-01-27 10:00:00,2.0,160.2,5.5,225.8,185.0,980.0,790.0,839.0,934.0,897.0,5.9,40.2,0.4
2005-01-27 11:00:00,1.3,160.2,3.5,108.8,125.0,912.0,683.0,961.0,872.0,699.0,7.0,38.4,0.4
2005-01-27 12:00:00,1.0,160.2,3.0,73.8,104.0,887.0,649.0,1009.0,854.0,588.0,6.6,40.2,0.4
2005-01-27 13:00:00,1.2,160.2,4.1,99.8,115.0,922.0,716.0,930.0,893.0,643.0,6.6,41.2,0.4
2005-01-27 14:00:00,1.5,160.2,4.7,105.8,126.0,928.0,748.0,900.0,900.0,685.0,7.3,36.8,0.4
2005-01-27 15:00:00,1.3,160.2,4.5,105.8,125.0,921.0,736.0,921.0,881.0,673.0,7.3,35.0,0.4
2005-01-27 16:00:00,1.5,160.2,4.7,130.8,139.0,905.0,747.0,924.0,850.0,691.0,7.0,33.5,0.3
2005-01-27 17:00:00,1.5,160.2,5.1,131.8,142.0,906.0,769.0,913.0,865.0,726.0,6.5,32.4,0.3
2005-01-27 18:00:00,2.1,160.2,7.7,173.8,170.0,981.0,886.0,819.0,928.0,912.0,5.7,33.9,0.3
2005-01-27 19:00:00,2.6,160.2,10.3,233.8,195.0,1053.0,987.0,750.0,1025.0,1048.0,5.0,36.1,0.3
2005-01-27 20:00:00,3.0,160.2,11.5,250.8,202.0,1086.0,1032.0,717.0,1049.0,1136.0,4.7,38.3,0.3
2005-01-27 21:00:00,2.0,160.2,6.0,150.8,168.0,967.0,811.0,863.0,911.0,909.0,4.5,39.9,0.3
2005-01-27 22:00:00,1.4,160.2,3.6,84.8,128.0,902.0,689.0,995.0,838.0,719.0,4.3,41.1,0.3
2005-01-27 23:00:00,1.3,160.2,4.3,62.8,115.0,916.0,725.0,953.0,855.0,746.0,4.0,43.1,0.4
2005-01-28 00:00:00,1.2,160.2,3.4,50.8,111.0,895.0,677.0,999.0,827.0,700.0,3.7,46.0,0.4
2005-01-28 01:00:00,1.1,160.2,2.4,31.8,97.0,866.0,613.0,1075.0,810.0,579.0,3.3,47.4,0.4
2005-01-28 02:00:00,0.9,160.2,2.0,1.8,77.0,861.0,585.0,1120.0,807.0,553.0,3.0,49.1,0.4
2005-01-28 03:00:00,0.8,160.2,1.4,-17.2,64.0,845.0,534.0,1146.0,781.0,519.0,3.5,48.0,0.4
2005-01-28 04:00:00,0.6,160.2,1.2,-36.2,51.0,849.0,522.0,1158.0,779.0,467.0,3.6,48.0,0.4
2005-01-28 05:00:00,0.5,160.2,0.9,-34.2,49.0,818.0,486.0,1282.0,781.0,422.0,4.0,47.8,0.4
2005-01-28 06:00:00,0.6,160.2,1.6,12.8,79.0,864.0,554.0,1159.0,819.0,545.0,4.1,48.1,0.4
2005-01-28 07:00:00,0.7,160.2,1.7,29.8,92.0,856.0,559.0,1138.0,810.0,556.0,4.1,47.4,0.4
2005-01-28 08:00:00,1.6,160.2,6.2,181.8,167.0,1024.0,823.0,827.0,992.0,879.0,4.2,48.7,0.4
2005-01-28 09:00:00,2.2,160.2,8.2,249.8,206.0,1050.0,909.0,742.0,1055.0,993.0,4.1,49.8,0.4
2005-01-28 10:00:00,1.8,160.2,6.4,203.8,184.0,984.0,832.0,822.0,966.0,892.0,4.3,48.4,0.4
2005-01-28 11:00:00,1.5,160.2,5.9,186.8,176.0,990.0,808.0,838.0,975.0,901.0,4.6,49.7,0.4
2005-01-28 12:00:00,1.8,160.2,5.7,232.8,191.0,970.0,798.0,842.0,941.0,874.0,4.5,49.6,0.4
2005-01-28 13:00:00,1.4,160.2,5.3,129.8,147.0,943.0,781.0,871.0,925.0,722.0,4.4,48.4,0.4
2005-01-28 14:00:00,2.1,160.2,7.3,186.8,174.0,994.0,871.0,793.0,997.0,836.0,4.7,47.2,0.4
2005-01-28 15:00:00,1.6,160.2,5.1,155.8,167.0,932.0,767.0,888.0,920.0,669.0,4.2,49.5,0.4
2005-01-28 16:00:00,1.3,160.2,3.9,100.8,138.0,891.0,706.0,949.0,860.0,600.0,3.4,50.7,0.4
2005-01-28 17:00:00,1.9,160.2,3.6,163.8,164.0,881.2,683.4,984.7,848.5,577.6,3.2,50.6,0.4
2005-01-28 18:00:00,2.4,160.2,3.3,195.8,190.0,871.4,660.8,1020.4,837.0,555.2,3.1,50.5,0.4
2005-01-28 19:00:00,3.0,160.2,3.0,207.8,198.0,861.6,638.2,1056.1,825.5,532.8,2.9,50.4,0.4
2005-01-28 20:00:00,1.9,160.2,2.7,131.8,155.0,851.8,615.6,1091.8,814.0,510.4,2.8,50.3,0.4
2005-01-28 21:00:00,1.8,160.2,2.4,126.8,153.0,842.0,593.0,1127.5,802.5,488.0,2.6,50.2,0.4
2005-01-28 22:00:00,1.1,160.2,2.0,52.8,110.0,832.2,570.4,1163.2,791.0,465.6,2.5,50.1,0.4
2005-01-28 23:00:00,1.1,160.2,1.7,22.8,91.0,822.4,547.8,1198.9,779.5,443.2,2.3,50.0,0.4
2005-01-29 00:00:00,1.1,160.2,1.4,43.8,105.0,812.6,525.2,1234.6,768.0,420.8,2.2,49.9,0.4
2005-01-29 01:00:00,1.0,160.2,1.1,14.8,85.0,802.8,502.6,1270.3,756.5,398.4,2.0,49.8,0.4
2005-01-29 02:00:00,0.7,160.2,0.8,-22.2,60.0,793.0,480.0,1306.0,745.0,376.0,1.9,49.7,0.4
2005-01-29 03:00:00,0.6,160.2,0.6,-38.8,47.0,790.0,455.0,1376.0,751.0,336.0,1.6,52.9,0.4
2005-01-29 04:00:00,0.5,160.2,0.5,-55.2,34.0,776.0,445.0,1436.8,737.0,330.0,1.4,53.8,0.4
2005-01-29 05:00:00,0.5,160.2,0.5,-59.2,31.0,766.0,448.0,1436.8,734.0,321.0,1.0,54.7,0.4
2005-01-29 06:00:00,0.4,160.2,0.6,-49.2,37.0,774.0,458.0,1436.8,735.0,334.0,1.4,52.3,0.4
2005-01-29 07:00:00,0.5,160.2,0.9,-19.2,58.0,801.0,494.0,1324.0,754.0,395.0,1.6,51.0,0.4
2005-01-29 08:00:00,0.8,160.2,2.0,32.8,92.0,847.0,586.0,1163.0,814.0,473.0,1.4,53.1,0.4
2005-01-29 09:00:00,1.1,160.2,2.8,61.8,110.0,874.0,641.0,1022.0,857.0,553.0,1.7,54.1,0.4
2005-01-29 10:00:00,1.1,160.2,2.8,47.8,101.0,879.0,642.0,1027.0,836.0,545.0,2.5,51.0,0.4
2005-01-29 11:00:00,1.1,160.2,3.0,57.8,96.0,888.0,652.0,1025.0,833.0,547.0,2.9,48.7,0.4
2005-01-29 12:00:00,1.1,160.2,2.4,46.8,102.0,873.0,610.0,1051.0,819.0,527.0,3.6,45.8,0.4
2005-01-29 13:00:00,1.1,160.2,2.5,42.8,96.0,877.0,618.0,1027.0,830.0,505.0,3.1,48.1,0.4
2005-01-29 14:00:00,1.2,160.2,3.0,59.8,102.0,893.0,653.0,987.0,845.0,550.0,3.4,46.6,0.4
2005-01-29 15:00:00,1.0,160.2,2.2,28.8,88.0,866.0,602.0,1071.0,809.0,465.0,3.7,45.8,0.4
2005-01-29 16:00:00,1.2,160.2,2.6,29.8,87.0,873.0,629.0,1049.0,817.0,467.0,4.4,43.7,0.4
2005-01-29 17:00:00,1.3,160.2,3.4,74.8,115.0,911.0,676.0,998.0,855.0,555.0,4.0,44.9,0.4
2005-01-29 18:00:00,1.4,160.2,3.0,72.8,118.0,908.0,653.0,980.0,847.0,551.0,3.3,46.8,0.4
2005-01-29 19:00:00,1.3,160.2,3.1,97.8,134.0,907.0,657.0,981.0,844.0,569.0,3.1,48.1,0.4
2005-01-29 20:00:00,1.4,160.2,3.4,83.8,125.0,925.0,678.0,960.0,861.0,594.0,2.8,49.0,0.4
2005-01-29 21:00:00,1.5,160.2,2.9,103.8,140.0,920.0,649.0,983.0,849.0,598.0,3.1,47.4,0.4
2005-01-29 22:00:00,1.0,160.2,1.7,10.8,83.0,865.0,561.0,1102.0,791.0,434.0,2.9,49.0,0.4
2005-01-29 23:00:00,1.0,160.2,1.6,-1.2,73.0,867.0,553.0,1136.0,792.0,412.0,2.8,49.1,0.4
2005-01-30 00:00:00,1.1,160.2,2.3,26.8,92.0,900.0,604.0,1051.0,815.0,469.0,2.9,49.7,0.4
2005-01-30 01:00:00,1.3,160.2,2.2,54.8,109.0,901.0,599.0,1023.0,825.0,515.0,3.8,46.5,0.4
2005-01-30 02:00:00,1.0,160.2,1.7,8.8,82.0,863.0,560.0,1107.0,787.0,430.0,3.2,46.9,0.4
2005-01-30 03:00:00,1.1,160.2,2.2,9.2,82.5,884.0,599.0,1065.0,813.0,503.0,3.1,45.2,0.4
2005-01-30 04:00:00,0.8,160.2,1.8,9.8,83.0,873.0,565.0,1097.0,793.0,494.0,3.1,44.8,0.3
2005-01-30 05:00:00,0.6,160.2,0.6,-37.2,50.0,806.0,459.0,1322.0,728.0,368.0,3.1,44.4,0.3
2005-01-30 06:00:00,0.5,160.2,0.6,-41.2,44.0,801.0,454.0,1374.0,727.0,348.0,3.0,43.4,0.3
2005-01-30 07:00:00,0.4,160.2,0.4,-39.2,49.0,790.0,431.0,1436.8,722.0,354.0,2.8,43.8,0.3
2005-01-30 08:00:00,0.5,160.2,0.7,-18.2,62.0,805.0,465.0,1358.0,736.0,382.0,2.7,43.2,0.3
2005-01-30 09:00:00,0.7,160.2,1.2,20.8,85.0,843.0,520.0,1202.0,762.0,450.0,3.3,42.3,0.3
2005-01-30 10:00:00,0.8,160.2,1.4,14.8,82.0,849.0,537.0,1148.0,757.0,460.0,4.6,39.0,0.3
2005-01-30 11:00:00,0.8,160.2,2.0,8.8,77.0,872.0,583.0,1126.0,765.0,441.0,5.6,37.5,0.3
2005-01-30 12:00:00,1.0,160.2,2.0,36.8,92.0,890.0,585.0,1097.0,776.0,454.0,7.2,34.2,0.3
2005-01-30 13:00:00,0.9,160.2,1.6,33.8,95.0,874.0,552.0,1128.0,760.0,415.0,6.9,35.6,0.4
2005-01-30 14:00:00,0.9,160.2,1.6,39.8,95.0,863.0,553.0,1133.0,742.0,419.0,8.2,30.1,0.3
2005-01-30 15:00:00,0.9,160.2,1.8,8.8,76.0,840.0,566.0,1176.0,717.0,368.0,7.6,27.9,0.3
2005-01-30 16:00:00,1.0,160.2,1.8,35.8,95.0,845.0,569.0,1151.0,709.0,397.0,7.9,25.9,0.3
2005-01-30 17:00:00,1.0,160.2,2.6,77.8,118.0,888.0,625.0,1062.0,763.0,510.0,7.8,28.3,0.3
2005-01-30 18:00:00,1.1,160.2,2.0,81.8,123.0,845.0,582.0,1120.0,719.0,473.0,6.3,28.8,0.3
2005-01-30 19:00:00,1.2,160.2,2.8,122.8,140.0,880.0,641.0,1077.0,759.0,537.0,5.4,30.1,0.3
2005-01-30 20:00:00,1.6,160.2,3.9,155.8,163.0,917.0,708.0,972.0,787.0,670.0,5.0,31.1,0.3
2005-01-30 21:00:00,1.7,160.2,4.1,154.8,164.0,927.0,715.0,965.0,797.0,711.0,4.6,33.8,0.3
2005-01-30 22:00:00,1.1,160.2,2.4,61.8,120.0,868.0,615.0,1095.0,752.0,551.0,4.3,36.6,0.3
2005-01-30 23:00:00,1.3,160.2,3.5,93.8,130.0,932.0,685.0,996.0,820.0,670.0,4.0,39.0,0.3
2005-01-31 00:00:00,1.7,160.2,4.6,138.8,145.0,971.0,741.0,901.0,864.0,771.0,2.9,42.8,0.3
2005-01-31 01:00:00,1.5,160.2,3.0,81.8,126.0,891.0,650.0,987.0,782.0,586.0,3.4,38.9,0.3
2005-01-31 02:00:00,0.8,160.2,1.0,-24.2,61.0,806.0,495.0,1282.0,685.0,355.0,4.0,36.4,0.3
2005-01-31 03:00:00,0.5,160.2,0.5,-38.8,49.0,787.0,446.0,1395.0,657.0,310.0,4.0,36.4,0.3
2005-01-31 04:00:00,0.4,160.2,0.4,-53.2,37.0,791.0,435.0,1436.8,668.0,292.0,3.7,37.7,0.3
2005-01-31 05:00:00,0.4,160.2,0.3,-53.2,37.0,787.0,415.0,1436.8,667.0,293.0,3.4,38.9,0.3
2005-01-31 06:00:00,0.4,160.2,0.6,-38.2,50.0,814.0,449.0,1363.0,674.0,328.0,3.7,37.5,0.3
2005-01-31 07:00:00,0.7,160.2,1.4,65.8,109.0,844.0,538.0,1164.0,726.0,479.0,3.7,35.2,0.3
2005-01-31 08:00:00,1.8,160.2,7.1,257.8,198.0,1049.0,863.0,826.0,923.0,979.0,3.7,33.9,0.3
2005-01-31 09:00:00,2.7,160.2,14.0,374.8,218.0,1201.0,1116.0,617.0,1130.0,1469.0,4.4,38.8,0.3
2005-01-31 10:00:00,3.5,160.2,15.1,491.8,238.0,1293.0,1153.0,602.0,1141.0,1667.0,6.6,34.4,0.3
2005-01-31 11:00:00,2.8,160.2,12.5,385.8,238.0,1121.0,1066.0,683.0,1040.0,1378.0,10.0,22.4,0.3
2005-01-31 12:00:00,3.1,160.2,12.8,470.8,238.0,1112.0,1078.0,683.0,1028.0,1426.0,11.9,18.6,0.3
2005-01-31 13:00:00,2.5,160.2,11.9,321.8,181.0,1060.0,1048.0,707.0,983.0,1246.0,12.5,17.2,0.2
2005-01-31 14:00:00,2.7,160.2,11.7,305.8,194.0,1056.0,1040.0,711.0,976.0,1187.0,13.2,17.3,0.3
2005-01-31 15:00:00,2.9,160.2,14.7,358.8,214.0,1131.0,1139.0,643.0,1097.0,1363.0,13.5,18.7,0.3
2005-01-31 16:00:00,3.2,160.2,15.7,410.8,204.0,1162.0,1170.0,618.0,1131.0,1425.0,14.1,18.2,0.3
2005-01-31 17:00:00,4.1,160.2,21.1,547.8,228.0,1283.0,1328.0,552.0,1294.0,1722.0,13.0,20.3,0.3
2005-01-31 18:00:00,5.6,160.2,27.4,575.8,238.0,1414.0,1490.0,488.0,1433.0,2051.0,10.4,24.7,0.3
2005-01-31 19:00:00,5.6,160.2,28.4,575.8,238.0,1486.0,1570.0,455.0,1557.0,2086.5,8.6,29.8,0.3
2005-01-31 20:00:00,5.6,160.2,28.4,575.8,238.0,1523.0,1533.0,456.0,1532.0,2086.5,7.3,36.8,0.4
2005-01-31 21:00:00,3.7,160.2,15.0,493.8,235.0,1283.0,1149.0,587.0,1148.0,1799.0,6.3,39.4,0.4
2005-01-31 22:00:00,2.1,160.2,7.1,267.8,208.0,1109.0,863.0,737.0,960.0,1527.0,5.4,43.5,0.4
2005-01-31 23:00:00,1.4,160.2,5.4,138.8,161.0,1055.0,782.0,798.0,940.0,1377.0,5.1,45.6,0.4
2005-02-01 00:00:00,1.3,160.2,4.8,107.8,146.0,1038.0,756.0,813.0,921.0,1317.0,4.2,49.4,0.4
2005-02-01 01:00:00,1.1,160.2,3.8,60.8,123.0,996.0,698.0,871.0,894.0,1228.0,4.1,50.1,0.4
2005-02-01 02:00:00,1.0,160.2,3.5,42.8,109.0,995.0,680.0,879.0,904.0,1201.0,4.1,51.5,0.4
2005-02-01 03:00:00,0.9,160.2,3.3,73.2,112.0,1000.0,670.0,868.0,917.0,1158.0,3.7,57.5,0.5
2005-02-01 04:00:00,0.8,160.2,3.6,103.8,115.0,1042.0,688.0,814.0,935.0,1204.0,2.5,64.8,0.5
2005-02-01 05:00:00,0.9,160.2,3.8,115.8,114.0,1042.0,701.0,795.0,945.0,1216.0,1.8,68.9,0.5
2005-02-01 06:00:00,1.1,160.2,4.2,148.8,122.0,1024.0,724.0,814.0,944.0,1198.0,2.0,64.9,0.5
2005-02-01 07:00:00,1.6,160.2,7.7,324.8,149.0,1147.0,886.0,702.0,1056.0,1381.0,2.2,65.3,0.5
2005-02-01 08:00:00,3.7,160.2,20.0,575.8,187.0,1496.0,1298.0,492.0,1441.0,1873.0,3.1,64.0,0.5
2005-02-01 09:00:00,4.8,160.2,22.1,575.8,198.0,1541.0,1353.0,449.0,1492.0,2086.5,3.7,61.7,0.5
2005-02-01 10:00:00,4.1,160.2,17.2,575.8,196.0,1491.0,1215.0,503.0,1343.0,2038.0,4.4,58.8,0.5
2005-02-01 11:00:00,4.5,160.2,21.4,575.8,218.0,1533.0,1334.0,466.0,1434.0,2086.5,5.8,54.1,0.5
2005-02-01 12:00:00,4.5,160.2,19.8,575.8,227.0,1507.0,1292.0,479.0,1379.0,2086.5,7.3,50.8,0.5
2005-02-01 13:00:00,3.7,160.2,18.8,575.8,181.0,1451.0,1264.0,497.0,1408.0,1965.0,9.5,47.2,0.6
2005-02-01 14:00:00,4.2,160.2,18.8,567.8,179.0,1432.0,1264.0,487.0,1476.0,1888.0,11.8,44.4,0.6
2005-02-01 15:00:00,3.3,160.2,16.7,399.8,151.0,1408.0,1202.0,506.0,1411.0,1774.0,12.7,45.5,0.7
2005-02-01 16:00:00,3.2,160.2,14.4,404.8,162.0,1377.0,1129.0,540.0,1392.0,1626.0,13.5,44.8,0.7
2005-02-01 17:00:00,3.6,160.2,16.3,469.8,165.0,1454.0,1190.0,508.0,1434.0,1761.0,12.3,48.9,0.7
2005-02-01 18:00:00,3.5,160.2,14.4,446.8,173.0,1268.0,1128.0,573.0,1255.0,1533.0,10.8,40.3,0.5
2005-02-01 19:00:00,4.1,160.2,17.0,409.8,188.0,1259.0,1211.0,559.0,1243.0,1531.0,9.4,36.7,0.4
2005-02-01 20:00:00,4.0,160.2,14.8,359.8,186.0,1261.0,1143.0,595.0,1208.0,1477.0,8.3,39.5,0.4
2005-02-01 21:00:00,3.3,160.2,9.8,264.8,172.0,1133.0,971.0,683.0,1059.0,1332.0,7.8,41.3,0.4
2005-02-01 22:00:00,3.0,160.2,6.1,196.8,150.0,1054.0,818.0,777.0,966.0,1210.0,7.3,43.8,0.5
2005-02-01 23:00:00,2.6,160.2,5.4,128.8,137.0,1055.0,783.0,805.0,969.0,1167.0,6.7,47.6,0.5
2005-02-02 00:00:00,2.6,160.2,4.7,111.8,133.0,1059.0,747.0,820.0,964.0,1133.0,6.6,51.2,0.5
2005-02-02 01:00:00,2.6,160.2,5.1,90.8,122.0,1063.0,769.0,807.0,993.0,1109.0,6.4,52.6,0.5
2005-02-02 02:00:00,2.9,160.2,6.9,129.8,130.0,1135.0,854.0,722.0,1065.0,1218.0,5.3,57.8,0.5
2005-02-02 03:00:00,2.9,160.2,7.3,123.8,125.5,1126.0,869.0,680.0,1075.0,1222.0,3.4,66.7,0.5
2005-02-02 04:00:00,2.5,160.2,4.8,117.8,121.0,1058.0,753.0,764.0,986.0,1149.0,3.3,66.8,0.5
2005-02-02 05:00:00,2.0,160.2,3.6,92.8,115.0,1040.0,688.0,846.0,920.0,1090.0,3.7,62.9,0.5
2005-02-02 06:00:00,2.2,160.2,4.5,164.8,125.0,1069.0,737.0,792.0,946.0,1114.0,2.6,67.5,0.5
2005-02-02 07:00:00,2.4,160.2,5.2,204.8,136.0,1042.0,771.0,795.0,941.0,1089.0,3.5,60.9,0.5
2005-02-02 08:00:00,4.0,160.2,15.1,480.8,174.0,1322.0,1151.0,566.0,1286.0,1446.0,2.7,63.4,0.5
2005-02-02 09:00:00,5.6,160.2,27.3,575.8,224.0,1549.0,1485.0,422.0,1638.0,1930.0,2.8,64.2,0.5
2005-02-02 10:00:00,5.6,160.2,19.6,575.8,230.0,1416.0,1285.0,501.0,1390.0,1809.0,5.8,53.1,0.5
2005-02-02 11:00:00,4.3,160.2,14.8,575.8,205.0,1337.0,1143.0,560.0,1236.0,1769.0,9.7,40.1,0.5
2005-02-02 12:00:00,4.0,160.2,14.5,575.8,204.0,1281.0,1132.0,577.0,1206.0,1696.0,12.7,30.0,0.4
2005-02-02 13:00:00,2.6,160.2,10.1,295.8,139.0,1037.0,981.0,721.0,1000.0,1086.0,13.7,20.7,0.3
2005-02-02 14:00:00,2.2,160.2,10.1,244.8,133.0,1028.0,983.0,728.0,979.0,1048.0,13.7,19.9,0.3
2005-02-02 15:00:00,1.9,160.2,8.3,233.8,127.0,984.0,913.0,762.0,930.0,990.0,14.1,18.1,0.3
2005-02-02 16:00:00,1.8,160.2,9.0,236.8,124.0,1010.0,940.0,759.0,960.0,1027.0,14.5,18.0,0.3
2005-02-02 17:00:00,3.1,160.2,13.4,372.8,158.0,1113.0,1096.0,645.0,1092.0,1359.0,13.2,20.4,0.3
2005-02-02 18:00:00,4.8,160.2,19.5,519.8,171.0,1253.0,1284.0,536.0,1285.0,1618.0,10.5,25.1,0.3
2005-02-02 19:00:00,5.6,160.2,27.8,575.8,193.0,1400.0,1499.0,461.0,1527.0,1869.0,8.9,31.4,0.4
2005-02-02 20:00:00,5.6,160.2,28.4,575.8,195.0,1470.0,1584.0,436.0,1641.0,2033.0,8.2,36.2,0.4
2005-02-02 21:00:00,4.1,160.2,15.6,562.8,212.0,1281.0,1168.0,571.0,1195.0,1756.0,6.7,39.6,0.4
2005-02-02 22:00:00,1.8,160.2,7.0,239.8,193.0,1084.0,855.0,748.0,939.0,1446.0,5.8,42.0,0.4
2005-02-02 23:00:00,1.7,160.2,7.8,194.8,167.0,1097.0,892.0,719.0,979.0,1423.0,4.9,45.9,0.4
2005-02-03 00:00:00,1.7,160.2,5.6,149.8,156.0,1032.0,791.0,793.0,915.0,1278.0,4.5,47.9,0.4
2005-02-03 01:00:00,1.5,160.2,6.0,149.8,153.0,1046.0,812.0,782.0,940.0,1265.0,3.9,51.6,0.4
2005-02-03 02:00:00,1.1,160.2,3.9,99.8,128.0,975.0,707.0,860.0,902.0,1107.0,3.4,54.7,0.4
2005-02-03 03:00:00,0.9,160.2,2.8,70.8,112.0,932.0,642.0,950.0,871.0,1014.0,3.3,56.1,0.4
2005-02-03 04:00:00,0.6,160.2,2.6,41.8,96.0,926.0,623.0,954.0,873.0,1011.0,2.0,60.8,0.4
2005-02-03 05:00:00,0.3,160.2,2.9,49.8,105.0,932.0,645.0,916.0,882.0,1006.0,1.2,63.7,0.4
2005-02-03 06:00:00,0.4,160.2,2.8,101.8,130.0,937.0,640.0,923.0,870.0,1010.0,2.1,60.3,0.4
2005-02-03 07:00:00,0.6,160.2,4.2,123.8,134.0,996.0,724.0,861.0,938.0,1067.0,1.3,63.1,0.4
2005-02-03 08:00:00,3.0,160.2,16.7,575.8,238.0,1382.0,1202.0,534.0,1352.0,1630.0,1.3,64.8,0.4
2005-02-03 09:00:00,5.6,160.2,28.4,575.8,238.0,1544.0,1530.0,416.0,1706.0,2030.0,2.1,62.2,0.4
2005-02-03 10:00:00,4.9,160.2,20.7,575.8,238.0,1429.0,1317.0,495.0,1425.0,1916.0,5.1,50.8,0.4
2005-02-03 11:00:00,3.5,160.2,15.5,575.8,238.0,1312.0,1164.0,570.0,1230.0,1761.0,8.5,39.7,0.4
2005-02-03 12:00:00,2.2,160.2,10.3,458.8,235.0,1205.0,989.0,643.0,1084.0,1597.0,11.5,33.0,0.4
2005-02-03 13:00:00,2.7,160.2,13.8,472.8,238.0,1322.0,1110.0,568.0,1208.0,1776.0,12.2,34.3,0.5
2005-02-03 14:00:00,2.7,160.2,12.7,439.8,214.0,1301.0,1074.0,574.0,1255.0,1636.0,13.5,35.0,0.5
2005-02-03 15:00:00,2.1,160.2,11.4,366.8,174.0,1280.0,1030.0,597.0,1246.0,1480.0,14.9,34.9,0.6
2005-02-03 16:00:00,2.0,160.2,10.2,314.8,157.0,1256.0,986.0,612.0,1240.0,1413.0,15.7,34.5,0.6
2005-02-03 17:00:00,2.4,160.2,14.3,341.8,170.0,1358.0,1128.0,545.0,1344.0,1611.0,14.7,37.2,0.6
2005-02-03 18:00:00,5.6,160.2,28.4,575.8,212.0,1672.0,1605.0,383.0,1870.0,2086.5,12.2,44.8,0.6
2005-02-03 19:00:00,5.6,160.2,28.4,575.8,238.0,1655.0,1527.0,393.0,1758.0,2086.5,10.3,52.4,0.7
2005-02-03 20:00:00,3.9,160.2,17.6,553.8,231.0,1444.0,1227.0,485.0,1414.0,1891.0,9.3,55.5,0.7
2005-02-03 21:00:00,2.7,160.2,12.6,378.8,216.0,1314.0,1069.0,571.0,1271.0,1662.0,8.3,57.6,0.6
2005-02-03 22:00:00,3.0,160.2,15.5,435.8,217.0,1368.0,1164.0,524.0,1350.0,1674.0,6.3,65.1,0.6
2005-02-03 23:00:00,2.1,160.2,9.1,285.8,203.0,1195.0,943.0,645.0,1149.0,1462.0,6.5,63.1,0.6
2005-02-04 00:00:00,1.2,160.2,6.4,142.8,161.0,1083.0,828.0,734.0,1067.0,1273.0,6.0,62.7,0.6
2005-02-04 01:00:00,1.2,160.2,5.1,124.8,147.0,1055.0,771.0,781.0,1030.0,1174.0,5.1,65.4,0.6
2005-02-04 02:00:00,0.7,160.2,3.3,48.8,111.0,973.0,672.0,887.0,954.0,1031.0,4.7,64.6,0.6
2005-02-04 03:00:00,0.9,160.2,5.3,57.2,113.0,1039.0,777.0,778.0,1031.0,1082.0,2.9,72.2,0.6
2005-02-04 04:00:00,0.8,160.2,3.1,65.8,115.0,949.0,657.0,895.0,948.0,991.0,5.0,63.5,0.6
2005-02-04 05:00:00,0.4,160.2,2.2,-5.2,80.0,920.0,601.0,974.0,920.0,925.0,3.9,65.5,0.5
2005-02-04 06:00:00,0.7,160.2,3.9,101.8,122.0,989.0,703.0,843.0,988.0,1017.0,1.8,74.5,0.5
2005-02-04 07:00:00,1.4,160.2,6.9,308.8,186.0,1100.0,854.0,714.0,1075.0,1187.0,1.8,73.7,0.5
2005-02-04 08:00:00,4.0,160.2,19.7,575.8,238.0,1411.0,1288.0,492.0,1472.0,1638.0,2.3,70.9,0.5
2005-02-04 09:00:00,3.9,160.2,20.1,561.8,238.0,1328.0,1300.0,499.0,1405.0,1672.0,4.4,61.1,0.5
2005-02-04 10:00:00,3.1,160.2,16.3,473.8,238.0,1308.0,1189.0,534.0,1325.0,1656.0,7.7,49.8,0.5
2005-02-04 11:00:00,3.2,160.2,14.3,556.8,238.0,1280.0,1127.0,558.0,1277.0,1641.0,12.1,36.9,0.5
